Metric,Naukasana_Stability-l,Santolanasana_Stability-l,Gorakshasana_Stability-l,Trikonasana_Stability-l,Trikonasana_Stability-r,Utkatasana_Stability-l,Tuladandasana_Stability-l,Tuladandasana_Stability-r,Natarajasana_Stability-l,Natarajasana_Stability-r,Garudasana_Stability-l,Garudasana_Stability-r,Natavarasana_Stability-l,Natavarasana_Stability-r,Vrikshasana_Stability-l,Vrikshasana_Stability-r,Pranamasana_Stability-l,Pranamasana_Stability-r,Virabhadrasana_Stability-l,Virabhadrasana_Stability-r,Ardhachakrasana_Stability-l,Tadasana_Stability-l,Katichakrasana_Stability-l,Katichakrasana_Stability-r,Padahastasana_Stability-l,ParivrttaTrikonasana_Stability-l,ParivrttaTrikonasana_Stability-r,TriyakTadasana_Stability-l,TriyakTadasana_Stability-r,Still_Stability-l,simon_mean_2_100,simon_mean_2_-50,simon_mean_2_0,simon_mean_1_0,simon_mean_1_-200,simon_mean_1_200,simon_mean_1_-50,simon_mean_1_-100,simon_mean_1_100,simon_mean_2_200,simon_mean_2_-100,simon_mean_2_50,simon_mean_1_50,simon_mean_2_-200,simon_mean_2_mean,simon_mean_1_mean,simon_mean_mean_mean,iowa_hunch_repeated_1,iowa_hunch_gain_1,iowa_hunch_repeated_2,iowa_hunch_gain_2,iowa_hunch_repeated_3,iowa_hunch_gain_3,iowa_hunch_repeated_4,iowa_hunch_gain_4,iowa_hunch_repeated_top,iowa_hunch_gain_top,iowa_hunch_repeated_bottom,iowa_hunch_gain_bottom,iowa_net_gain,iowa_hunch_gain,dspan_3_digit_min_response_time-forward,dspan_4_digit_min_response_time-forward,dspan_5_digit_min_response_time-forward,dspan_6_digit_min_response_time-forward,dspan_largest_no_of_digits,dspan_7_digit_min_response_time-forward,dspan_8_digit_min_response_time-forward,dspan_9_digit_min_response_time-forward,dspan_10_digit_min_response_time-forward,toh_total_time,toh_total_steps,toh_time_per_step,toh_trial-1_total_steps,toh_trial-1_excess_steps,toh_trial-1_absolute_time,toh_trial-1_perStep_time,toh_trial-2_total_steps,toh_trial-2_excess_steps,toh_trial-2_absolute_time,toh_trial-2_perStep_time,toh_trial-3_total_steps,toh_trial-3_excess_steps,toh_trial-3_absolute_time,toh_trial-3_perStep_time,toh_trial-4_total_steps,toh_trial-4_excess_steps,toh_trial-4_absolute_time,toh_trial-4_perStep_time,toh_trial-5_total_steps,toh_trial-5_excess_steps,toh_trial-5_absolute_time,toh_trial-5_perStep_time,toh_trial-6_total_steps,toh_trial-6_excess_steps,toh_trial-6_absolute_time,toh_trial-6_perStep_time,toh_trial-7_total_steps,toh_trial-7_excess_steps,toh_trial-7_absolute_time,toh_trial-7_perStep_time,toh_trial-8_total_steps,toh_trial-8_excess_steps,toh_trial-8_absolute_time,toh_trial-8_perStep_time,toh_trial-9_total_steps,toh_trial-9_excess_steps,toh_trial-9_absolute_time,toh_trial-9_perStep_time,toh_trial-10_total_steps,toh_trial-10_excess_steps,toh_trial-10_absolute_time,toh_trial-10_perStep_time
iowa_hunch_gain_top,-0.073975418202302703,-0.18430877460613362,-0.22861476912219614,-0.1661751110469091,0.47348010612048452,-0.07014905006567751,-0.29395992104076973,-0.29395992104076973,0.0090100612111619037,-0.37692609288110096,-0.0054703678956667685,0.10007965231729368,-0.24088898504570785,0.53838715635421996,0.10572024418915277,0.09826662706210329,-0.25351945486842004,0.0019551886611276405,0.12675152397165754,-0.045695577261361177,-0.3315606291617626,-0.056109269313433359,0.42405853773004726,-0.18565853008287378,0.10677216486056018,-0.092344188599696536,0.027335029997135569,-0.0097091533907184644,0.25996423400291202,-0.31960093901585895,-0.079325895994090276,-0.022290633482271446,0.089408739990331262,0.005905872675108048,0.23103664673493279,0.089007731678094268,-0.16602262783111232,0.073287003928914657,-0.052070127747226275,-0.039962171645741375,0.17737164557111448,0.053997768080170018,-0.030720985891216492,0.14451732656155813,0.030259461145757387,-0.0033732183209229118,0.013639517420457806,0.33403244405634197,0.44345541861278875,-0.00082828381861816227,0.34986518537259564,-0.3137238334645101,0.20150590195084267,-0.38097621477077509,-0.14822853724885685,0.45925222442923908,0.99999999999999978,-0.45925222442923908,0.066832499946927762,0.25734838000846766,0.41522245627174736,-0.10189026541943141,-0.22477687853090386,-0.06963302891302639,0.015917451153087653,0.1278634386686317,-0.0020687226289604634,-0.12637000230097967,0.18132706731744494,-0.21635898354683761,0.055186912084265648,0.315849517127061,-0.17965976476901191,0.18033278737636504,0.18964315593288461,0.076046934333270311,-0.061454831646485131,0.1040914260384503,0.039450911367941079,0.0017285552490601264,-0.17803134223022371,0.0025965410321575474,-0.041533257375143115,-0.087881626924995196,-0.29952266040740411,0.103032474717817,0.023165278934899371,0.063937923917628536,-0.16037530603714262,0.25642461759863527,0.22715835777010016,0.28783682002520544,-0.069155609628794162,0.18854826142769723,0.20775870345273567,0.25569903148947365,0.27654044602965078,0.39894126630578408,0.32114816140009672,0.30082101072762329,-0.26834330274468982,-0.17880107970027531,-0.11811256862732067,-0.17979960630875461,-0.053882812249391981,-0.24022920967939823,-0.18487568348739972,-0.2740091954026333,-0.16089992028582342,0.53189702670391792,0.63433997952713284,0.35179758897378449,-0.22634162060185545
iowa_hunch_repeated_bottom,0.17087937279139259,0.24827813389498649,0.26661443571104632,0.0061171294989917826,-0.15695675976480075,-0.22783792065448169,0.030140904860244982,0.030140904860244982,0.20539851758945618,0.19619233198659,0.089857699849239761,0.20716426122447529,0.55729278734691046,-0.46075099474868492,0.11526829134560317,0.24342133449071041,0.35831307649147209,0.27175408784349786,-0.0062139706080657723,-0.055559196650636716,0.35197375024649274,0.20914469041355019,-0.2971740570626924,0.091212805475518688,0.019556618738172871,-0.089175197089460229,-0.12536586365132915,0.06868442940177806,0.069667371796709995,0.082902763969630949,0.24519381287798619,0.30522767868572431,0.28583593570667981,0.26261996960597223,0.074541768337198319,0.22114520331158538,0.44904027252403517,0.15011942483940921,0.24378351420273911,0.021830297995902286,0.19300120385320113,0.30966028980697397,0.28232997368340623,0.20958084648093683,0.27379748911274338,0.32089039190315682,0.31019119175303567,-0.89046048834777691,-0.87282639451575839,0.33903282289252973,0.53873186235654447,0.72112959661082399,-0.51367132032346019,0.79637489310145271,-0.016813949522858387,-1.0000000000000002,-0.45925222442923908,1.0000000000000002,-0.3886996867767884,-0.84236513900385523,-0.4865731860342139,0.18931472532188207,0.43424271528347452,0.3537401941339483,0.26864192128291314,-0.3008136011770815,0.27378142876608114,0.38492721218688924,-0.13648471341172277,0.36636024696251213,0.28342574285174305,0.030762078813577513,0.46216384031529417,0.2170204168018986,0.1698637513143155,0.3276910986745793,0.11044986050846825,0.061737993676115224,0.046705787374379644,0.078621022257648887,0.14623218780527827,0.052428452713620455,0.10684361465036889,0.13477404786974223,0.28223709238411498,-0.13826916921708968,-0.0010571841385362507,-0.018085837493523257,0.45701754396892685,-0.36046571773506703,-0.17376615591433286,-0.18217725450343639,0.37050171583466496,-0.090035370446303914,0.071686221159174821,0.00023782966637334401,0.092351364863531266,-0.18573482131113214,-0.19276063265015286,-0.093907143968058923,0.25284549339634493,0.26295468504232133,0.19416985080486721,0.29928166219218161,0.15868839301541243,0.16610092383665256,0.19642206427797551,0.24328380342038369,0.28042696855676619,-0.55929296469169221,-0.54911730573451512,-0.28757500534686381,0.41968901494580885
iowa_hunch_gain_bottom,-0.067091642730960133,-0.4264275614465437,-0.44686437106423882,0.068793787142678822,-0.0051064218790680699,0.14628843665124233,-0.093993663537886213,-0.093993663537886213,-0.0099283146786801699,0.064306708619707637,-0.1081331419515081,-0.19902913914130355,0.18197959651031001,0.23095705223274154,0.23592974463459543,-0.045175859729268839,0.5232946368967889,-0.22799278574814558,0.1904609850842367,0.10431360416678864,0.40148998205784747,-0.10630640188416944,-0.1284027935120573,-0.4355413113627431,-0.018944016894103893,0.038541995261325332,0.084568884467826261,-0.34449194588602883,-0.055691621822499301,-0.088749232269771952,0.15961910959167683,-0.28422810301975654,-0.050083260132287345,-0.1930141157677705,0.043257723307173125,-0.18301402606791156,-0.41681939801167456,0.079404994444555593,-0.16600975085503827,0.076019277706457028,-0.11240037864474096,-0.042732715140539473,-0.48523422976851394,-0.30873597261236796,-0.074740111923568123,-0.25125179774847128,-0.17165845198400487,0.56736683177715086,0.55720269466155758,-0.58917552044770882,-0.52802377470868422,-0.6828925243747791,0.83908732786310392,0.041903567447190773,0.68736324473840849,0.3886996867767884,0.066832499946927762,-0.3886996867767884,1.0,0.72572404389762202,0.88329124436483319,-0.34147953765934824,-0.31408713135252952,-0.19795690544746444,-0.028952396804403591,0.44137953719245177,-0.5729419650278178,-0.29300201657542951,-0.14192855494704459,-0.76507341876001445,-0.22265689966413865,-0.16972966914437673,-0.34379937276940903,-0.17852986963413273,-0.18185121327300982,-0.33678498221825115,0.035902791965098213,0.026470254102057587,0.062076934953969702,0.10094729613860133,-0.30190320825603911,-0.11771848171525433,-0.076233627337506188,-0.20244755701320052,-0.15059390691711447,0.2374297105003926,0.17040256712378163,0.1609002310404804,-0.45558003862887891,0.11010344907374664,-0.052463575201219519,-0.078260696963750126,-0.3096179448089369,0.049261501753592209,-0.09139108536702395,0.018980506675558232,-0.20254523084723755,-0.014539673972179422,0.085020268769701507,-0.22133661046154265,-0.28739159662426822,-0.33520824273821981,-0.38550514287151166,-0.20370720018172384,-0.0035698116064695777,-0.33059433452839371,-0.3730419717523179,-0.40056606865133404,-0.28463271285976555,0.30711856748277155,0.27675986670137015,0.11789894544351996,-0.41564804254201099
iowa_net_gain,-0.0011914238171116507,-0.31779754338062061,-0.34576652718349576,0.042678067765191306,0.083204216920320706,0.23650158531397228,-0.03514889795156205,-0.03514889795156205,-0.14636366076270257,-0.13198469125810411,-0.20798229112114605,-0.19092674347964392,-0.22314049173862938,0.49532683320985549,-0.043549621919507349,-0.27026768836394383,0.011983833405929258,-0.35128701046297522,-0.029576159691250745,0.066215550718620619,0.031461209488137465,-0.08692300714016396,0.1577806670057314,-0.27891393785474738,0.033909109111830975,0.11827953476457012,0.090133041579311526,-0.22069792418388254,-0.082499007289095191,0.055601123482851164,-0.14239868495894276,-0.34262836751723558,-0.27308040396947325,-0.25979503613396615,-0.045243645809625234,-0.22742666153009225,-0.4513645252566526,-0.087944479216687854,-0.25751906893231646,-0.0017358487288348949,-0.21560299652974924,-0.27215465624576984,-0.43688162968210725,-0.27864245770419133,-0.25467732931759618,-0.33772028173199914,-0.3093849897361679,0.92707681258859653,0.90058963332432707,-0.65147915577374804,-0.73197030350617542,-0.78163924298519083,0.68247649473868321,-0.51877794147821077,0.40066205497294011,0.84236513900385523,0.25734838000846766,-0.84236513900385523,0.72572404389762202,1.0,0.72756642494148027,-0.22208955872343955,-0.52710570070538865,-0.4016553010472812,-0.30260406885797375,0.43385452984648182,-0.48133734089055658,-0.44944661513881329,-0.11729183350422899,-0.59229845536844317,-0.39319623152124367,-0.21738302206573462,-0.50591788261217119,-0.33651325835520884,-0.30312035016703315,-0.46551482023234059,-0.1295760106108638,-0.080929017835987146,-0.056232068239605512,-0.077147275559698608,-0.26111745789217006,-0.13690955274880345,-0.14686541702811928,-0.18432087646532522,-0.17279431059324243,0.15268974809852842,-0.00059289632558320047,0.019791934100024985,-0.59441785207082432,0.30210869209868368,0.16304565243226785,0.10904299893470054,-0.31776523539619272,0.013840153442296187,-0.14500463535879332,-0.043015239163275709,-0.14824007390471802,0.026293705358522743,0.078793328496385859,-0.14712113445510544,-0.32307629882307398,-0.25275818755305329,-0.23534831411333859,-0.20889827485451218,-0.040428586654221312,-0.23611341182233964,-0.27224514324542981,-0.33027902406777399,-0.30546154841763096,0.51518195005269196,0.51415989192914624,0.23801386167075975,-0.44054586319664107
iowa_hunch_gain,-0.028871636262412431,-0.47805314271821064,-0.46771479003735084,-0.042588334163056858,0.16111163349584817,0.12810979921426724,-0.10217008089881709,-0.10217008089881709,-0.013935506970764554,-0.19202481927560419,-0.081449092009206775,-0.2457233233188067,0.19843588091954575,0.32608569448593394,0.25269551588515921,-0.070762706361630415,0.37031758317187291,-0.25862867468277273,0.20521302121201657,0.032480976034092279,0.2262232859151834,-0.16008141811523829,0.023621282436973833,-0.44246178281948184,0.0087930511374461374,-0.010969603675969501,0.11551087400604416,-0.35066829447092607,-0.019459145719561154,-0.18676718340653722,0.058213945095303123,-0.3242887244935056,0.050940538180270528,-0.22398486896301037,0.076887006308065886,-0.063700324404385264,-0.48224472591574868,0.12125842626634172,-0.20280851644948669,0.013618821361711587,-0.076468297422736003,-0.0055255352618533019,-0.49455967031402648,-0.2981536031826939,-0.10098557047008791,-0.25780590493065242,-0.18852721297212863,0.59928434471159342,0.6359593585485217,-0.50816721474907545,-0.32697287446531209,-0.69533283526324186,0.76729805640195259,-0.086794976460147277,0.57224185835768215,0.4865731860342139,0.41522245627174736,-0.4865731860342139,0.88329124436483319,0.72756642494148027,1.0,-0.39879459056929195,-0.34450680518855498,-0.19749744533161054,-0.048102339958212309,0.48665162403132206,-0.51361502573476892,-0.22687935081625876,0.059630931538569416,-0.72267689910383159,-0.19811408758433763,-0.053963603112556449,-0.39219756046341581,-0.06361620307197291,-0.062345487106118119,-0.23906096120522807,-0.007582913209388537,-0.012785411768657591,0.012093871019184556,0.041676722287576282,-0.32701601934461355,-0.079766787329069694,-0.039933616764736966,-0.15478460302776717,-0.17373204665550029,0.21585770588246381,0.11249027956819392,0.12078090513858246,-0.53025454261110594,0.11624316207713499,-0.04403120382392859,-0.047465968193788455,-0.35205882390710286,0.13589703067535622,-0.0049064302458778613,0.12610006380228136,-0.11019261255315857,0.055328561547143162,0.15155906314267026,-0.18074460760930289,-0.42663192793233939,-0.30492086215619985,-0.3487758419776778,-0.25991155698732565,-0.063071266002888371,-0.32900359072954205,-0.36545792872067645,-0.41526837056713656,-0.30907465424101876,0.44083002875754645,0.4313490704915357,0.19302254987071646,-0.50558709777152022
dspan_3_digit_min_response_time-forward,-0.18576995834296559,0.22100541506268459,0.14576725735109383,0.048535071874172213,0.1964754616975464,0.040644396078511766,-0.20819848540691097,-0.20819848540691097,-0.06171563381769922,-0.097474181213454178,0.017406409824544045,0.1675264304778058,-0.083167228668361348,-0.18449767448930851,-0.14792361110794797,-0.23656418632073026,-0.18067379032237546,-0.045644957024548662,-0.19420530669546038,-0.12057718047371137,-0.12089534560823234,-0.078282896012683914,0.035492834289872044,0.093757208716422444,-0.051252859869945266,-0.1828863960843356,0.22786456815816752,0.047499668387647312,0.16176216117164999,-0.2909430186985611,-0.10577758395108988,0.083185025727155831,-0.17029809522672912,0.1441977343190104,0.090224074341810498,-0.024600542280462486,0.17100341232296995,-0.11884545548601563,0.19000117002905878,-0.085241743300972103,-0.21429408290356178,-0.23915246091553069,0.067482530378494235,0.099762454623928992,-0.090509959172027796,0.13045397287843113,0.023270255180895635,-0.11088326635667356,-0.15673090969535561,-0.051537300195165864,0.081280819301586565,0.37928647512498664,-0.306477630121544,-0.057894844414186644,-0.20869212042248561,-0.18931472532188207,-0.10189026541943141,0.18931472532188207,-0.34147953765934824,-0.22208955872343955,-0.39879459056929195,1.0000000000000002,0.09127803897282212,0.19330604802257256,0.064966660672128446,-0.083169185677959459,0.11157308310449196,0.22927486040835179,0.010168480662613446,0.59675670408182546,0.001622577683207967,0.030851917879576498,0.017767751762142712,-0.048279753273404571,-0.013146391061702754,-0.019266393539693723,-0.055508233688474087,0.34277148219960024,0.3084550206412025,0.10876197771637187,-0.020123348405596615,-0.11056034552536322,-0.11660064345376701,-0.19206225227451307,-0.15033237542327668,-0.19907441174719728,-0.11069997570183251,-0.19137836439030564,0.013385864018184779,-0.34685596824762455,-0.13812966133460455,-0.3326924180504644,-0.010836204646559508,0.17348913342087022,0.19631653363877657,0.075828003963568591,-0.084328772396244214,0.041541981586721857,0.022228644029826806,0.067614301175432046,0.05909629284211286,0.1135375027336456,0.02047258250695318,0.014906708675609651,-0.2288953884454378,0.0093717207397295676,0.051475290515173987,0.035446146019173015,-0.026666972992614935,-0.27467041376510271,-0.088470273726145521,-0.23101175721403877,0.16054868137270548
dspan_4_digit_min_response_time-forward,-0.37482529931584713,0.10235873218589156,-0.061718910041246348,-0.19241270900329355,-0.13758362104419877,-0.27797339878130167,-0.13371483834027617,-0.13371483834027617,0.071003048584854386,0.33662804750594949,0.13037900538985153,-0.1220081820688183,-0.024986423003154408,-0.28304598944291143,0.024338799502568266,-0.057215582713141477,0.087894477832244342,0.11213171862323577,0.061522532637632341,0.028419624848912396,-0.069504698244200885,-0.10763053768699886,-0.22290025965120927,0.097945210964331883,-0.089863362585873269,-0.18844957371900539,-0.21427646887360366,-0.17481636540235942,0.15239550215611508,0.50515813831507494,-0.020739816388862874,0.26033381078794537,0.20855898465979159,0.133284537269071,0.14530300730332182,0.15119194071354894,0.29230197819802839,0.10128162702169628,0.18067251895865641,0.27842491313431139,0.12317137159143052,0.35445901738940905,0.42512654927235799,0.21529257407990865,0.19649049828311779,0.25058899306676807,0.23343704990165712,-0.49421040392046472,-0.47910559475168502,0.37897147638652418,0.3186194850827444,0.50788038682182324,-0.39789070131899029,0.17664422611671132,-0.038355864106964857,-0.43424271528347452,-0.22477687853090386,0.43424271528347452,-0.31408713135252952,-0.52710570070538865,-0.34450680518855498,0.09127803897282212,1.0000000000000002,0.59337329979772735,0.32220638702253512,-0.44977752001125898,0.52155842857645018,0.72912923845400335,0.58840563779451815,0.46522534899464041,0.44668271554196065,0.45931328063277788,0.29342885768303306,0.31518761458914446,0.28795290841609927,0.43799105478877959,0.17981099196844116,0.06288543483575218,0.11838161760032812,0.15199073723933529,0.21432036641450858,0.65195694849314578,0.69057510316954773,0.61952877949332785,0.19319979203000631,0.21303635448227506,0.28177020528365765,0.21644711983323672,0.072446060428031839,-0.21304168316698527,-0.089415994026935411,-0.18326717887929625,0.0067753829053817886,-0.1772520308275562,0.0039252762966601922,-0.1400982624153185,-0.06793436404557876,-0.1566378581928892,0.0072657715667564914,-0.14166248202310078,0.12689661505454924,0.35277251119992914,0.39750635732845591,0.38003617466869388,-0.32237438991279499,0.12445684136043401,0.12357377355808467,0.11881295873010481,0.01806533978437826,-0.13634578628057584,-0.21600573288298255,-0.093862094661701062,-0.028512292024217636
dspan_5_digit_min_response_time-forward,-0.38706468232926605,0.049719510677825714,0.13391479520557117,-0.1841870604667358,0.32933611310788824,-0.32527849981641638,-0.25416016872329023,-0.25416016872329023,0.32006386399542325,-0.023972860800510375,0.074024252677318492,0.20987245479514052,0.15366235297386341,-0.14955786704630711,0.10228294597154534,-0.10492449980486818,-0.020838730495151763,0.33529297835603711,-0.022244749551573278,-0.11039390025680196,0.001852681551436053,0.097641604109390476,-0.10136981065213017,-0.0083418560383653941,0.14124418054898766,-0.33415804382853326,-0.053003387270298921,0.01177767011559608,0.23579790106875873,0.031471565771804641,0.17366427363061568,0.72004041182756773,0.54348547896479615,0.73139071944381751,0.26566399205785823,0.24538239289405009,0.52731499147975702,0.3975113076017589,0.81315733198174944,0.36657333478936815,0.3690931322832488,0.43640978507841888,0.31418362195897442,0.55173599391338723,0.49750786729951024,0.70798966729176105,0.63015734181916316,-0.34326443363619291,-0.30557543542323112,0.18574847721780707,0.26288527267250622,0.49176704909800245,-0.26809501340867237,0.077207658870928217,-0.001240375632239211,-0.3537401941339483,-0.06963302891302639,0.3537401941339483,-0.19795690544746444,-0.4016553010472812,-0.19749744533161054,0.19330604802257256,0.59337329979772735,1.0,0.36940329700234464,-0.52373175163537544,0.48055289949170166,0.87202929976906884,0.45430627113143063,0.59318447907908778,0.3603193497547027,0.46652822370216801,0.1797617197115487,0.30483547531428618,0.32521610996406958,0.31690158722654554,0.038289657069342863,0.28143542433799357,0.31732656475833104,0.21088776610661999,0.13445616525173029,0.48804569428108824,0.47975567563148758,0.29691762295405527,-0.1382613808227724,0.19201710314943238,0.28207716748331735,0.19819155172506303,0.14659328837444435,0.038697933532863493,0.065277955451700315,-0.090317761442437972,-0.24506215644387477,0.16904485515840847,0.14633440100627168,0.1578924159392294,0.022029160455701257,-0.14166743999737161,-0.06715730454579949,-0.12007598179361047,0.022596909562989976,0.13735957056227799,0.021293684121240594,0.08237577744013494,-0.26718575957248841,-0.11650477869369644,-0.1013706445545472,-0.099129247199747153,0.011444347812106407,-0.16978959045447964,-0.18661153208044362,-0.089427432256917447,0.06226432159388566
dspan_6_digit_min_response_time-forward,-0.084564798669676838,0.11864199457198631,0.14797907041950487,0.19633653774535711,0.19709000513960329,-0.2139907610632851,-0.043141252769502321,-0.043141252769502321,0.35603507502389203,-0.050841644318693445,-0.019146676246000065,0.017855409742927153,0.34371242458321072,-0.16445256278058279,0.67709033563461485,-0.13223998029094855,0.12203697624905502,0.19972065835626929,0.71309884042015304,0.016355996022217927,-0.048451131307972739,0.036153732759849559,0.26395309765870495,0.068260441580943201,0.23700776891242784,-0.21621225567858618,-0.005863362124798435,0.27070228137115293,-0.074824381518323532,-0.064400377265805622,0.49457519419053642,0.40459338840137188,0.50138344456116557,0.34222515200503445,0.21149361825276394,0.35237777356085631,0.29031794678754735,0.49895840598651908,0.30190089418851551,0.49033564602481455,0.56661910357123324,0.52583587082874039,0.53276311550613664,0.2427644738974058,0.53858083568333681,0.44228777054791996,0.50974730632755882,-0.15948568440515287,-0.16902940864909019,-0.068697401257931875,0.18946837635041561,0.32543881048918194,-0.1633411846471424,0.099673768070376562,0.16418324763217221,-0.26864192128291314,0.015917451153087653,0.26864192128291314,-0.028952396804403591,-0.30260406885797375,-0.048102339958212309,0.064966660672128446,0.32220638702253512,0.36940329700234464,0.99999999999999989,-0.59895691746605684,0.60061852268690852,0.64276408999970769,0.13693672944626162,0.18685583928066371,0.73949342483637881,0.46420382088961087,0.66358130429931605,0.12210342553815662,0.17418380623724544,0.25681931432979965,0.79693882984624209,0.61759445888046194,0.66179545275469487,0.77450518501764731,0.44390749631858978,0.12701481077040488,0.1601791413178503,0.12059471352448593,0.039874414689697185,0.41548511759522777,0.5060853112154402,0.60718437200466768,0.57635580200823888,0.079712852529195702,0.10700325921061934,0.055074676511526782,-0.0074125830908000874,-0.070206512631623322,0.12254930141543156,0.057092887939620203,0.045941721710064796,-0.15036242846754941,-0.195239742976548,-0.11404147482690158,0.053368917472047327,0.058777777381814271,-0.036797073822745906,-0.061307050994547224,-0.2621507034715968,-0.06506336442132922,-0.0036853040746123423,-0.036345197768319008,0.012381341061582644,-0.19298361442955592,-0.12006996898450788,-0.17855522845051555,-0.03087536292543128
dspan_largest_no_of_digits,0.035383316371552134,-0.28249293899634242,-0.34852582967562779,-0.23480849873859841,-0.33065103850435684,0.12419581537069632,-0.1021466409318733,-0.1021466409318733,-0.10830526997618421,-0.05882409372476969,0.31718503952667376,-0.38940056904125575,0.029525253233769682,0.25200187777952099,-0.40451678303319505,0.10304514024819918,0.17529161286770636,-0.42542518027530929,-0.33174525075047873,0.13424668514011029,0.067442357479573084,-0.35584064311638691,-0.092652704008289802,-0.36367928448410974,-0.41034344207557949,0.11840808577682344,0.07629511064077181,-0.45706777990550723,-0.045255529711460574,-0.69491850988883841,-0.2931629866874757,-0.72662214925115665,-0.51099965028119387,-0.57607976987356746,-0.27811053186477241,-0.48743377194802462,-0.65664777214278125,-0.36710202037381379,-0.55995062926502526,-0.60566862849045466,-0.62129774907367497,-0.6000645882548552,-0.72074128690660078,-0.54123339665431691,-0.61892418098623903,-0.6815072853440225,-0.67794572808528819,0.35576305584675333,0.34325839442709022,-0.29031644836129467,-0.25512845295974113,-0.63220494111863157,0.51596921469606638,0.11723054167799593,0.11107319447866364,0.3008136011770815,0.1278634386686317,-0.3008136011770815,0.44137953719245177,0.43385452984648182,0.48665162403132206,-0.083169185677959459,-0.44977752001125898,-0.52373175163537544,-0.59895691746605684,0.99999999999999989,-0.6705558317709146,-0.029851987672159876,-0.13515234918155314,nan,-0.65115725398269753,-0.47467833795315295,-0.59348979603232577,-0.23929217885552395,-0.27979223498351125,-0.34887957949994958,-0.47216964898521857,-0.3815243258524692,-0.39800553576689213,-0.49088502979151188,-0.56035274504912036,-0.39213849579783888,-0.3576429700676208,-0.46993505771342314,-0.18816252635642949,-0.28476304294959309,-0.34415000583951333,-0.42124332153201377,-0.4277739573363355,-0.37803759417331539,-0.48768777564732668,-0.41553366721425888,-0.21591234283539987,0.27137983820062833,0.12474070204703713,0.041287424442857441,-0.2397393435937174,0.1965001953403149,0.17453801316175582,0.0031730085825471227,-0.40503520753649908,-0.26103065479648996,-0.32555850669650599,-0.27200054286756731,0.043874736757589967,-0.082138216066359182,-0.15231806153197588,-0.010499935751644221,0.11740782957845038,0.47562061953861701,0.44531132676388274,0.42204327314120954,-0.2369451445250999
dspan_7_digit_min_response_time-forward,0.10046303981592372,0.65055062690263588,0.59647394903803064,-0.10479037813756738,-0.077836433002500469,-0.10104900935232645,-0.16078017217101329,-0.16078017217101329,-0.094324160281197375,0.030712254682578564,-0.074546232779500898,0.069813807625379892,-0.096094581586279634,-0.076508136258613912,0.019948481360273454,-0.22538255930617207,-0.2201502698824977,0.23311389320615775,0.12765632185878353,-0.031813474200989199,-0.36629066347783601,0.24368017211648305,0.017073380200247439,0.29807275420642182,0.23292422580769462,-0.043910847165322314,-0.017812373279399198,0.11364828281934115,-0.21799735688742286,0.3168333757530587,0.16173857749251466,0.49420595523205862,0.25189406102424011,0.35614449104501644,0.084530178752065241,0.13735986042480797,0.61793079171452259,0.20438131863255254,0.26379170145863129,0.17613217675470705,0.33687279310301987,0.30194248144901725,0.81601473943996883,0.43794609810434215,0.3292805512951672,0.449912607224775,0.38892693454858446,-0.30885311496493906,-0.27918152933088736,0.23338759189491617,0.28861118725707319,0.56608304391477771,-0.7277629352091104,-0.084088612043733538,-0.059896360830590994,-0.27378142876608114,-0.0020687226289604634,0.27378142876608114,-0.5729419650278178,-0.48133734089055658,-0.51361502573476892,0.11157308310449196,0.52155842857645018,0.48055289949170166,0.60061852268690852,-0.6705558317709146,1.0,0.64560534173788786,0.48248317539663987,0.40665574188242487,0.44036024102592802,0.50989448946228999,0.2013968671503667,0.36668741158729579,0.35210399520394881,0.41625753368366725,0.13255486644509898,-0.13954624624212963,-0.17081002476675219,-0.020593109534703391,0.18119441921615007,0.23965304649343139,0.25685450455159081,0.15917195674539011,-0.070464403408157558,-0.098423763610142684,-0.034711680147361333,0.031597975794072551,0.37922869161604666,-0.085522929531205064,0.060327540905122323,0.088149940954256892,0.50566160221670486,-0.17800739044677244,-0.052806807360227803,-0.096768684064627783,-0.017514462262511386,-0.054638723685580926,-0.038363783339766304,0.13704814594955503,0.28955369044444768,0.48258940937341083,0.46155184009900729,0.19427069814459433,-0.29794969481241507,0.56501812166603915,0.66453392205642714,0.5045796124263674,0.052960589829975029,-0.17552180165354161,-0.15921301943636873,-0.16169867801427562,0.3920502815982525
